ps_partkey	value
1695543	8523267.05
1790054	8523122.37
159271	8523038.16
589969	8522717.36
1523964	8522330.23
1896119	8522307.44
38986	8521804.20
1800031	8521612.80
1967654	8521578.00
1217127	8521470.10
1710165	8521026.66
1918088	8520727.69
1696338	8520641.44
1896816	8520553.69
935301	8520512.04
147860	8520256.76
1756129	8520192.96
1138552	8520154.24
936766	8519813.12
1089974	8519581.92
1855636	8519565.91
528897	8519546.88
612883	8519509.96
1087759	8519488.12
207356	8519474.60
1709378	8519396.76
1788572	8519208.15
751709	8518970.84
1137308	8518939.00
27788	8518272.66
137180	8517702.12
1240558	8517696.00
84922	8517638.40
51201	8517529.04
1786043	8517502.35
93172	8517495.60
1609964	8517247.52
519415	8517238.80
217352	8517233.01
1365960	8517094.56
862433	8516497.36
1762160	8516455.02
1607463	8516432.14
1799569	8516398.12
1784747	8516354.04
937015	8516141.00
631506	8515900.95
1545304	8515722.39
660133	8515652.25
546327	8515374.30
28096	8515064.25
775478	8515052.64
340544	8514758.20
1067937	8514108.50
108458	8514029.30
1174482	8513147.53
696257	8513140.09
1389046	8513029.06
685395	8513002.38
1885423	8512972.08
1615278	8512950.51
1318506	8512928.58
417161	8512765.59
1673199	8512744.62
520750	8512647.84
1853576	8512598.40
831450	8512158.03
613179	8511651.40
1341422	8511584.65
1062776	8511452.46
1087302	8510932.80
119315	8510652.20
1900229	8510624.50
1650215	8510242.50
1236463	8509838.68
1118832	8509762.72
1372205	8509608.60
395836	8509557.40
1193545	8509409.55
159789	8509116.30
170680	8509087.68
1428508	8509070.10
351564	8508935.06
1611844	8508743.16
525888	8508713.19
75040	8508593.17
157679	8508421.20
1529424	8507471.31
1885666	8507387.48
112172	8507124.66
1220432	8506701.13
805608	8506624.23
881413	8506424.36
1581568	8506165.75
553429	8506089.04
388197	8506025.64
482216	8505739.79
250625	8505679.45
1769685	8505489.46
1535629	8505483.60
306975	8505442.88
1746782	8505373.89
1545454	8505252.15
1867800	8505245.58
593410	8505026.00
1613823	8504775.04
805486	8504682.12
832544	8504401.58
809428	8504278.40
594759	8504084.12
1764378	8503883.64
1797627	8503461.06
524613	8503261.05
1348860	8503210.45
1130533	8502884.09
997968	8502812.98
1934532	8502810.12
61691	8502760.58
392022	8502720.41
637786	8502569.90
793	8502134.58
1361257	8502066.00
1211570	8502022.74
1736963	8501698.96
1068771	8501692.50
1930693	8501527.53
1671564	8501526.54
436092	8501485.97
1600184	8501476.68
1064993	8501321.01
1428827	8501196.60
1472118	8500876.00
750231	8500839.66
1970623	8500709.68
463823	8500694.94
187694	8500297.50
596213	8500173.70
976135	8500133.28
96007	8499951.60
1447510	8499785.14
958883	8499591.36
1224255	8499568.66
1901452	8499003.75
420676	8498499.48
448370	8498334.90
934067	8498320.53
536417	8498282.55
392829	8498280.70
1044213	8498279.30
628244	8497982.16
196422	8497933.60
92045	8497868.82
454495	8497599.11
1010413	8497520.10
1241987	8497499.67
244351	8497291.32
645264	8497101.80
1579836	8497075.85
325005	8496965.42
779403	8496831.20
708067	8496654.52
561051	8496595.57
1340693	8496543.60
610483	8496253.28
1004493	8496041.28
52287	8495897.99
1114546	8495769.95
1506242	8495756.10
1813433	8495692.92
1435496	8495691.48
1817765	8495688.46
757821	8495268.04
1888197	8495264.60
783176	8495197.45
154624	8495172.92
1530789	8495112.24
661463	8494960.86
525485	8494653.36
109240	8494617.12
1447620	8494047.86
140640	8493942.59
1295456	8493903.66
1772618	8493775.23
1231579	8493614.36
805655	8493611.59
839678	8493526.06
1370162	8493521.28
452941	8493348.03
1856045	8493147.10
496261	8492935.41
990582	8492746.44
1259899	8492452.85
473431	8492314.10
1269066	8492299.20
1738720	8492026.88
1208103	8491663.83
1623272	8491628.02
1012468	8491583.88
1606959	8491444.75
461222	8491301.72
1004598	8491284.50
211406	8491096.61
1904855	8490990.86
183182	8490520.88
216470	8490425.12
1270760	8490231.58
1817687	8490095.20
1992775	8490077.18
958460	8490061.08
419524	8489985.90
1945861	8489817.00
63121	8489609.89
1443753	8489451.66
645875	8489146.38
1278277	8489131.28
1750424	8489075.09
87789	8488951.27
1217663	8488447.64
380705	8488174.24
1809481	8488096.26
1116295	8487561.25
1234028	8487422.92
103879	8487135.90
1865572	8486989.95
833041	8486841.79
846132	8486695.32
1345294	8486513.80
501950	8485834.77
566316	8485337.33
1986052	8485323.60
1611903	8485142.36
1044703	8485107.56
647035	8485098.56
1411944	8485041.84
26098	8484957.27
869735	8484951.02
1999256	8484858.90
357113	8484840.42
1113009	8484691.22
1891799	8484649.58
914690	8484270.07
1681420	8484147.08
302864	8483840.96
1618020	8483806.36
1665373	8482948.92
178538	8482923.03
675885	8482874.72
1503426	8482864.64
1554138	8482820.55
760418	8482625.00
675215	8482614.03
1022879	8482493.44
157237	8482475.75
1389015	8482418.64
1247139	8482344.75
1711155	8482238.60
316665	8482211.84
179163	8482173.12
1859092	8482072.20
485565	8481598.20
869802	8481185.34
641459	8480947.16
466638	8480741.46
395214	8480527.60
88890	8479722.84
1384813	8479535.34
167215	8479446.12
1587757	8478643.80
1383895	8478355.05
43545	8478353.46
1176255	8477688.78
1969083	8477646.96
482660	8477275.04
803705	8477273.18
967896	8476756.56
1931130	8476715.10
1681709	8476614.50
1479737	8476199.40
23009	8476122.14
960880	8475440.64
459334	8475261.76
1923903	8474958.24
1136724	8474715.28
1229515	8474650.28
956580	8474594.16
225203	8474370.50
1055510	8473883.59
1134479	8473833.98
7854	8473752.61
1658339	8473610.18
710914	8472795.10
248119	8472649.17
1605546	8472639.69
294176	8472392.50
956897	8472204.84
806440	8472193.02
124281	8472076.50
1754738	8471964.92
1936790	8471904.80
1769180	8471477.09
1845724	8471101.31
1391132	8470901.40
996488	8470770.00
1938793	8470674.68
1809739	8470628.50
743081	8470456.30
1648517	8470317.27
535586	8470109.70
227129	8470048.44
411332	8469909.91
1551662	8469894.62
865364	8469743.10
1916400	8469388.62
1649858	8469031.84
1211451	8468724.84
1829885	8468695.96
365547	8468592.42
1767982	8468538.32
898722	8468182.63
850034	8467851.60
1841463	8467846.51
1396781	8467845.25
1261750	8467839.23
1024176	8467698.48
398249	8467674.39
1918173	8467413.75
306070	8467395.21
1461649	8467223.80
243159	8466979.33
771413	8466817.52
1249604	8466599.68
1117748	8466585.94
1806556	8466571.11
915090	8466484.17
431768	8466357.12
1581938	8466273.14
888142	8465917.32
68376	8465683.36
175427	8465366.11
1241481	8465322.06
1413947	8465123.01
751351	8464972.34
1953618	8464641.36
303720	8464573.39
1122769	8464517.10
1912054	8464478.20
782608	8464360.69
1028296	8464325.65
1130489	8464319.42
112510	8464177.72
1238059	8464111.50
1815891	8463579.20
52133	8463472.83
1453239	8463216.06
785980	8463200.55
169353	8462976.67
1354649	8462960.40
1070138	8462560.00
1009682	8462481.52
1630257	8461917.00
1133436	8461714.75
531983	8461690.00
1190007	8461585.78
1847569	8461582.50
1617561	8461225.76
287138	8461208.25
1152717	8461001.04
1118755	8460948.96
1531197	8460644.00
765978	8460627.15
1060966	8460234.64
350261	8460215.94
1672878	8460129.40
1138902	8460011.08
827749	8459684.06
1855009	8459652.99
862926	8459612.46
1944118	8459575.28
598673	8459416.36
1787664	8459103.91
1187058	8459095.52
573726	8458956.00
899797	8458860.00
1236262	8458689.75
301400	8458680.54
636275	8458297.92
1798871	8458163.20
1718590	8458158.66
335716	8457865.29
1640870	8457230.04
1648217	8457211.68
1864139	8456856.30
1698790	8456828.52
1800795	8456806.40
1491175	8456741.80
920352	8456692.30
1635426	8456689.43
55450	8456524.20
27973	8456380.92
347734	8456354.34
1431023	8456272.96
870762	8456049.56
1451288	8456023.16
403610	8455740.48
1376578	8455564.33
1023707	8455388.40
1199560	8455152.64
1717161	8455046.29
67065	8454929.26
1164856	8454542.66
1012171	8454390.24
1150822	8454288.00
1158720	8454229.74
824906	8454007.21
421777	8453632.60
1207571	8453612.25
1801867	8453544.00
368238	8453459.30
913286	8453276.44
548916	8453248.64
181701	8453195.19
1316568	8452938.51
1539645	8452771.53
729318	8452529.30
1863842	8452391.08
457764	8452354.56
1549240	8452102.48
819635	8451924.64
747192	8451905.20
1850676	8451842.12
944796	8451794.12
1143408	8451483.30
1520570	8451269.77
1615387	8451115.32
897313	8451099.72
551216	8450896.70
1887251	8450752.35
1118309	8450435.50
383429	8450402.74
1434422	8450256.98
627430	8450130.87
37152	8449964.32
1366408	8449742.70
1619941	8449543.70
145918	8449358.46
1586661	8449298.20
1234946	8449194.00
851593	8449068.90
1435853	8448892.76
786729	8448786.32
1040098	8448705.60
1713489	8448678.00
1219942	8448582.12
729286	8448524.60
1488053	8448322.74
454589	8447962.92
1927404	8447938.20
90486	8447873.86
791149	8447854.32
812799	8447377.90
1831781	8447230.00
1622836	8447169.72
376781	8446919.70
1886934	8446808.24
1410513	8446790.43
1413727	8446564.06
1570419	8446179.36
104884	8446152.26
1857498	8446008.06
393977	8445821.04
516065	8445699.45
561525	8445559.10
842514	8445494.05
1229627	8444983.20
223694	8444834.40
1449557	8444572.70
1007542	8444454.05
1726581	8444135.96
685787	8443982.28
798425	8443787.39
384286	8443755.20
1034436	8443732.24
1312602	8443624.42
841106	8443566.90
1328360	8443259.91
201265	8443187.53
293037	8443145.79
778412	8443134.10
77968	8442985.60
62644	8442936.25
695433	8442862.40
74863	8442599.32
1160080	8442521.59
1731224	8442201.60
1445437	8442031.78
212936	8442017.64
699663	8441961.54
1234419	8441886.18
556832	8441672.20
92066	8441290.56
247842	8441224.25
1975990	8440792.92
982682	8440606.08
1787178	8440522.20
1067815	8440440.75
1377014	8440371.44
516461	8440242.33
1694884	8440129.80
513094	8440031.70
317343	8440014.43
1449157	8439999.35
505932	8439945.45
794399	8439898.08
852733	8439827.28
1293145	8439523.14
41112	8439457.28
1664464	8439447.06
1635184	8439282.00
1169695	8439017.40
1732355	8438467.75
1325365	8437889.67
13381	8437612.89
1733941	8437529.28
1853400	8437329.60
1465040	8437107.30
118317	8436984.20
352298	8436914.32
1050202	8436819.87
443918	8436671.74
1211498	8436649.65
613151	8435939.49
345712	8435906.50
1216182	8435294.23
749103	8435239.50
206077	8435190.70
1867030	8435044.60
639204	8434757.76
921851	8434203.66
271217	8433906.63
479434	8433722.85
1720667	8433513.86
1842433	8433435.45
899256	8433109.65
823446	8432614.74
1379318	8432568.31
310686	8432496.38
1000873	8432463.15
1355504	8432262.16
1976223	8432232.60
1167139	8431979.20
1500237	8431874.53
435198	8431741.59
848086	8431551.12
265955	8431223.76
506499	8431190.30
1463419	8430974.34
736935	8430852.90
1221822	8430311.36
1566536	8430171.75
1774870	8430102.36
531901	8429823.74
331567	8429646.87
1213547	8429549.30
757349	8429489.60
1989865	8429398.26
1568629	8429374.17
1507690	8429331.68
1984678	8429225.73
1356528	8429089.90
957143	8428961.94
288379	8428951.08
1737032	8428856.10
94657	8428834.26
434753	8428505.78
426369	8428425.84
542283	8428315.20
1199846	8428188.20
1719146	8428185.07
1258955	8428015.20
1915681	8427910.59
508682	8427732.95
153638	8427629.38
859215	8427582.72
87811	8427249.40
824359	8427241.20
1933210	8427148.50
756450	8426989.28
767811	8426984.55
1348089	8426952.14
216368	8426778.80
1245078	8426611.14
1698951	8426502.56
510654	8426366.14
1238964	8426276.92
1980155	8426198.80
1586924	8425933.24
1728762	8425914.51
43958	8425830.82
1813621	8425576.86
1157234	8425479.37
1467317	8425459.56
303078	8425378.39
969701	8425261.76
1781793	8425221.68
1041507	8425152.34
1964178	8424858.05
586213	8424339.75
1871306	8424210.48
282466	8424070.92
711756	8423670.00
1014011	8423636.11
1036347	8423448.15
222785	8423434.00
1754714	8423431.82
1440388	8423431.08
425207	8423279.01
1950673	8423013.75
139463	8422797.42
1036801	8422570.80
946150	8422536.41
1393404	8422443.16
104514	8421776.47
367686	8421744.24
814620	8421649.74
1608405	8421641.70
145830	8421585.90
46686	8421379.48
1985097	8421123.15
550490	8420973.12
1902962	8420710.32
799724	8420704.20
659706	8420635.86
352995	8420349.08
56278	8419566.86
1531851	8419527.86
1894855	8419193.75
1007371	8418672.99
899850	8418509.22
596650	8418404.35
160730	8418289.68
1097693	8418219.76
1199948	8418166.30
162535	8418118.08
382356	8417775.38
1093301	8417237.22
1379725	8417147.82
1575397	8417105.28
1583536	8417048.50
549644	8416929.30
936031	8416924.80
1864058	8416829.59
482767	8416574.40
1983038	8416432.30
762366	8416345.20
441665	8416101.54
564010	8415706.80
1487585	8415638.36
1293023	8415464.02
500995	8415259.44
648115	8415242.76
760352	8415078.80
608930	8415039.36
1127105	8414758.44
103618	8414750.78
994693	8414553.40
557464	8414236.82
572953	8414228.93
1742714	8413969.85
1861232	8413868.82
1549892	8413757.74
749118	8413464.24
1619553	8413338.00
659752	8412675.53
77992	8412653.90
175355	8412634.23
1475583	8411873.73
103417	8411541.12
1781529	8411423.84
785327	8411256.76
1456499	8411228.28
1888207	8411142.17
1843211	8411139.75
412984	8411020.80
914954	8410966.96
414200	8410959.24
1135833	8410881.05
1065238	8410720.50
656833	8410603.05
504994	8410590.38
210732	8410541.65
1649592	8410530.50
62249	8410522.88
821822	8410497.75
837954	8410291.11
217821	8410192.24
893248	8410129.22
1312987	8410089.69
482543	8410077.16
1979275	8409926.04
334706	8409617.16
1022717	8409408.06
447490	8409387.90
519623	8409169.34
1357283	8408851.49
572811	8408554.92
1204567	8408449.92
1311163	8408272.60
1766052	8408230.00
1807533	8408061.53
813522	8407922.56
753906	8407747.92
1471807	8407528.13
760409	8407442.20
1180115	8407003.96
1812848	8406959.40
1184487	8406617.75
679986	8406503.49
1384451	8406455.45
1266437	8406439.40
28364	8406084.06
919150	8406017.16
744175	8405974.57
1583040	8405829.00
1878439	8405741.66
1015589	8405659.05
634072	8405648.88
296501	8405097.00
953054	8404952.00
1332083	8404704.94
347857	8404647.36
1638517	8404576.78
379379	8404295.90
89546	8404270.00
165709	8404081.14
1150849	8403937.96
200495	8403616.13
584658	8403486.60
382893	8403418.48
184269	8403184.98
1365883	8403017.04
1866167	8402945.25
980716	8402687.30
20554	8402546.55
564475	8402518.24
1662567	8402489.68
1445666	8402262.57
1514837	8402249.12
1411975	8402224.53
624635	8401639.25
1686431	8401345.83
220576	8401280.76
574708	8401050.00
1631975	8400945.60
1362113	8400901.60
862575	8400896.81
208833	8400885.68
714815	8400655.12
222502	8400573.03
1558153	8400353.15
982913	8400215.04
1133014	8399668.86
325675	8399414.66
1714378	8399330.76
437433	8398875.12
1650924	8398616.16
1204865	8398549.53
1420560	8398404.00
581638	8397363.12
1109571	8397140.01
1430184	8396983.82
1102400	8396886.48
1348553	8396779.74
1984688	8396474.53
886541	8396465.84
707587	8396341.29
1044699	8396170.26
885410	8396104.91
1318363	8396050.53
1777970	8395900.09
1670880	8395859.46
935416	8395793.28
1459516	8395490.88
608518	8394929.76
1390197	8394791.68
737782	8394704.01
1660128	8394620.22
195735	8394206.79
1813033	8394205.68
1869632	8394198.19
1107705	8394022.77
1530688	8393636.16
1681281	8393555.94
1559194	8393270.58
1488680	8393103.74
208675	8392897.70
1161046	8392490.47
316612	8392209.80
1896855	8392132.00
1717349	8392056.64
785162	8392056.54
742443	8391921.30
167664	8391703.32
1047501	8391674.16
1826674	8391126.01
1611385	8391101.40
747308	8391091.80
109476	8390818.14
1364113	8390812.08
1341049	8390406.84
573149	8390259.78
1863099	8390156.46
960145	8390123.00
1339543	8389793.72
1191031	8389148.13
1547605	8389116.16
1253011	8389094.90
1566658	8389048.50
1604470	8389030.68
505178	8388966.60
106512	8388651.58
334431	8388527.80
197430	8388517.46
502085	8388308.48
1787277	8388274.41
30725	8388019.44
982327	8387903.16
1777280	8387896.01
1903478	8387783.96
1305306	8387286.31
1401645	8387188.84
1391937	8387026.74
286474	8386956.00
669178	8386887.03
1355640	8386828.92
1691088	8386824.05
133946	8386610.12
1595281	8386463.80
904257	8386198.70
1716525	8385765.91
19580	8385438.60
809144	8385433.97
1318741	8385239.48
462547	8384576.93
335612	8384428.80
385221	8384268.75
772161	8383874.16
943287	8383515.60
1619627	8383462.71
1217468	8383356.54
1391567	8383265.66
1565578	8383081.60
75231	8383009.50
1917474	8382968.40
115981	8382770.55
389019	8382678.96
1915226	8382442.12
1967982	8382332.91
677390	8382303.62
769173	8382262.68
1215847	8382223.88
1889006	8382205.30
1230849	8382040.54
1399906	8381998.80
1190013	8381912.70
1947946	8381592.70
164026	8381512.52
339537	8381475.05
1884436	8381302.94
1055912	8381235.00
988827	8380440.16
417648	8380396.72
1043394	8380377.12
1410407	8379802.20
390833	8379788.00
823455	8379758.99
512739	8379380.45
1421385	8379212.80
1754256	8379193.80
1123640	8378817.72
1437574	8378765.64
424459	8378754.75
1007345	8378674.33
506552	8378523.05
762687	8378495.44
975949	8378336.20
474954	8378315.98
436963	8378173.98
1346056	8377976.26
351726	8377815.28
891829	8377594.32
1687141	8377569.48
398542	8377322.46
1355730	8377241.88
100363	8377180.37
1643485	8376753.42
1039116	8376746.50
602184	8376673.50
1088117	8376612.75
419965	8376447.80
231991	8376153.60
1087269	8375909.95
1684248	8375440.92
1975712	8375365.86
138984	8375344.48
402366	8375326.08
1576410	8375170.86
1549980	8374915.36
1821153	8374768.14
1044689	8374641.24
829211	8374632.00
1095602	8374133.16
1207371	8373991.68
1135904	8373381.28
168499	8373348.72
1962464	8373158.40
1127195	8372927.48
1775663	8372639.94
998123	8372621.60
1345864	8372550.04
1013023	8372136.41
1021832	8372120.80
313209	8371993.40
1614073	8371318.60
467306	8371074.46
1545072	8371032.86
1959287	8370750.39
906564	8370714.10
215832	8370571.22
1127935	8370187.36
291699	8370061.58
1730674	8369828.72
1909376	8369812.32
823021	8369739.30
917491	8369601.10
606292	8369441.08
984899	8369361.97
1968764	8369349.45
1124388	8368991.14
769657	8368835.84
1472185	8368755.39
435131	8368657.08
425870	8368505.80
461684	8368425.95
188284	8368159.66
1721944	8367960.96
531557	8367598.20
1439179	8367451.47
855703	8366952.51
1423546	8366917.83
1341480	8366671.85
894667	8366608.80
1481310	8366596.42
1436580	8366502.90
255141	8366484.24
1391337	8366228.00
382587	8366196.81
816517	8366171.58
1431379	8365793.48
30596	8365778.31
1935572	8365696.70
661537	8365695.07
981427	8365221.70
1250867	8365210.74
1981834	8365203.43
1248311	8365136.00
827977	8364819.40
